course_dt_id,course_id,sequence,place_name,day,contentid
2305290006,f_f000794,14,해운대해수욕장,2023-05-29,126081
2305210006,f_f000797,6,레브호텔,2023-05-21,2918623
2305210003,f_f000797,3,해운대해수욕장,2023-05-21,126081
2305220001,f_f000797,7,류센소 본점,2023-05-22,2891814
2305220002,f_f000797,8,신세계백화점 센텀시티점,2023-05-22,767084
2306020002,f_f000798,8,옛날돈까스,2023-06-02,2903231
2306020001,f_f000798,7,갈맷길5코스,2023-06-02,3421778
2306020003,f_f000798,9,K-모텔,2023-06-02,1882463
2306030002,f_f000798,11,용두산공원,2023-06-03,126121
2305270011,f_f000799,9,해저터널(통영),2023-05-27,127096
2305270003,f_f000799,4,달서시장,2023-05-27,2745686
2305270010,f_f000799,11,경기식당,2023-05-27,133645
2305270010,f_f000799,11,경기식당,2023-05-27,2929408
2305270007,f_f000799,7,배말칼국수김밥 본점,2023-05-27,2776282
2305270008,f_f000799,8,안다미로,2023-05-27,2838650
2305270006,f_f000799,6,통영 어드벤처타워,2023-05-27,2633890
2305270005,f_f000799,5,통영 삼도수군통제영,2023-05-27,231923
2305270004,f_f000799,3,통영시립박물관,2023-05-27,2370207
2305270009,f_f000799,10,통영거북선호텔,2023-05-27,2580028
2305270012,f_f000799,12,통영거북선호텔,2023-05-27,2580028
2305280001,f_f000799,13,충렬사,2023-05-28,126194
2305280001,f_f000799,13,충렬사,2023-05-28,126393
2305280001,f_f000799,13,충렬사,2023-05-28,126662
2305280001,f_f000799,13,충렬사,2023-05-28,1955597
2305270007,f_f000801,7,시민닭갈비막국수,2023-05-27,2807324
2305270003,f_f000801,3,풍물옹심이칼국수,2023-05-27,2901390
2305270005,f_f000801,6,의암공원,2023-05-27,2774537
2305270006,f_f000802,4,한화리조트 거제 벨버디어,2023-05-27,2660777
2305270003,f_f000802,7,거제조선해양문화관,2023-05-27,2783983
2305280008,f_f000802,17,통영 삼도수군통제영,2023-05-28,231923
2305270001,f_f000802,9,통영스테이,2023-05-27,594392
2305270002,f_f000802,6,거제씨월드,2023-05-27,2001650
2305270004,f_f000802,8,해뜨는집,2023-05-27,2905911
2305280001,f_f000802,10,통영수산과학관,2023-05-28,2782811
2305280003,f_f000802,12,도남식당,2023-05-28,2572892
2305280007,f_f000802,16,충렬사,2023-05-28,126194
2305280007,f_f000802,16,충렬사,2023-05-28,126393
2305280007,f_f000802,16,충렬사,2023-05-28,126662
2305280007,f_f000802,16,충렬사,2023-05-28,1955597
2306030008,f_f000804,7,나루터,2023-06-03,135220
2306030008,f_f000804,7,나루터,2023-06-03,2905977
2306050004,f_f000804,19,장군갈비,2023-06-05,134039
2306030007,f_f000804,6,광진해수욕장,2023-06-03,2713784
2306040001,f_f000804,9,재래식할머니순두부,2023-06-04,134314
2306050002,f_f000804,17,대관령양떼목장,2023-06-05,129263
2306040004,f_f000804,12,천진해변,2023-06-04,125686
2306040005,f_f000804,13,일출봉횟집,2023-06-04,133499
2306040006,f_f000804,14,순두부젤라또 1호점,2023-06-04,2928154
2306030005,f_f000804,4,단천식당,2023-06-03,579035
2306040003,f_f000804,11,낙산사,2023-06-04,125773
2306050001,f_f000804,16,대관령감자옹심이,2023-06-05,2874500
2306040003,f_f000805,3,대진1리해변,2023-06-04,126778
2306040006,f_f000805,5,솔밭쉼터식당,2023-06-04,2790495
2306050006,f_f000805,12,광진해수욕장,2023-06-05,2713784
2306050001,f_f000805,7,장미경양식,2023-06-05,2774685
2305210004,f_f000806,11,꿀꿀진순대 강동본점,2023-05-21,2839528
2305200003,f_f000806,3,속초관광수산시장 회센터,2023-05-20,3354272
2305200005,f_f000806,5,미고펜션,2023-05-20,2699602
2305200007,f_f000806,7,미고펜션,2023-05-20,2699602
2305200006,f_f000806,6,봉포해변,2023-05-20,125692
2305280001,f_f000807,17,무령고개,2023-05-28,3082713
2305270016,f_f000807,15,남해전통시장,2023-05-27,2755359
2305280003,f_f000807,19,아야트커피,2023-05-28,2837896
2305270012,f_f000807,11,해물 포장마차촌,2023-05-27,3074637
2305270007,f_f000807,6,해운대해수욕장,2023-05-27,126081
2305270013,f_f000807,12,해리단길,2023-05-27,2783306
2305270015,f_f000807,14,금수복국 해운대본점,2023-05-27,2778487
2305240004,f_f000809,14,산림생태문화공원,2023-05-24,2782636
2305240005,f_f000809,17,부산 해운대도서관,2023-05-24,130766
2305260007,f_f000809,34,이재모피자 본점,2023-05-26,2836450
2305230010,f_f000809,10,해성막창집본점,2023-05-23,2778403
2305230006,f_f000809,6,해운대해수욕장,2023-05-23,126081
2305230008,f_f000809,8,그린노마드,2023-05-23,2782628
2305230009,f_f000809,9,F1963,2023-05-23,2456767
2305230012,f_f000809,11,해운대해수욕장,2023-05-23,126081
2305240002,f_f000809,15,해운대수목원,2023-05-24,2782782
2305250002,f_f000809,21,광안리해수욕장,2023-05-25,126078
2305250007,f_f000809,26,송정해수욕장,2023-05-25,126080
2305260001,f_f000809,28,갓파스시,2023-05-26,2774857
2305270002,f_f000809,37,바담,2023-05-27,2670414
2305270004,f_f000809,38,광안리해수욕장,2023-05-27,126078
2305200002,f_f000813,5,유알풀빌라펜션,2023-05-20,2913721
2305200003,f_f000813,2,소금산그랜드밸리,2023-05-20,2800692
2305200004,f_f000813,3,한성본가,2023-05-20,2774526
2305200005,f_f000813,4,스톤크릭,2023-05-20,2854738
2305210002,f_f000813,6,뮤지엄산,2023-05-21,2633832
2305280005,f_f000814,12,애니랜드,2023-05-28,2741025
2305270004,f_f000814,4,강릉엄지네꼬막집,2023-05-27,2670860
2305270007,f_f000814,7,미라지펜션,2023-05-27,2576889
2305270005,f_f000814,5,아르떼뮤지엄 강릉,2023-05-27,2804197
2305280001,f_f000814,8,강릉짬뽕순두부 강릉본점,2023-05-28,2905170
2305280002,f_f000814,9,강문해변,2023-05-28,585522
2305200003,f_f000815,7,이니스프리 대학로,2023-05-20,2924632
2305200005,f_f000815,9,서문공설시장,2023-05-20,993261
2305200002,f_f000815,5,대구 약령시 한의약박물관,2023-05-20,2470057
2305200003,f_f000816,3,원조할매낙지,2023-05-20,133310
2305200005,f_f000816,5,해운대해수욕장,2023-05-20,126081
2305200006,f_f000816,6,민락수변공원,2023-05-20,126799
2305200007,f_f000816,7,광안리해수욕장,2023-05-20,126078
2305210001,f_f000816,11,초량밀면,2023-05-21,2785956
2305280004,f_f000817,3,광진해수욕장,2023-05-28,2713784
2305280002,f_f000817,4,켄싱턴리조트 설악비치,2023-05-28,136093
2305280003,f_f000817,2,최옥란할머니순두부,2023-05-28,134553
2305290002,f_f000817,5,속초해수욕장,2023-05-29,125707
2305290005,f_f000817,8,청초호유원지,2023-05-29,3041672
2306030007,f_f000818,7,밀양강둔치,2023-06-03,2865799
2305280006,f_f000820,14,대원,2023-05-28,2685290
2305270003,f_f000820,3,경주 양남 주상절리 전망대,2023-05-27,2603500
2305280007,f_f000820,15,경주 중앙시장,2023-05-28,990539
2305270004,f_f000820,4,경주 문무대왕릉,2023-05-27,126218
2305280004,f_f000820,12,국립청주박물관 어린이박물관,2023-05-28,130143
2305270002,f_f000820,2,중국성,2023-05-27,134227
2305270002,f_f000820,2,중국성,2023-05-27,724052
2305270002,f_f000820,2,중국성,2023-05-27,2687310
2305280001,f_f000820,9,불국사,2023-05-28,1603100
2305280003,f_f000820,11,국립경주박물관,2023-05-28,129778
2305290001,f_f000820,17,올바릇식당,2023-05-29,2840361
2306040002,f_f000822,10,바다횟집,2023-06-04,579020
2306040002,f_f000822,10,바다횟집,2023-06-04,1935670
2306040001,f_f000822,9,근포동굴,2023-06-04,2726420
2306030006,f_f000822,6,거제조선해양문화관,2023-06-03,2783983
2306030003,f_f000822,3,이마트 양산,2023-06-03,2922768
2306040004,f_f000822,12,외도 보타니아,2023-06-04,126581
2306030004,f_f000822,4,하라케케,2023-06-03,2861515
2306030005,f_f000822,5,망치몽돌해수욕장,2023-06-03,2723624
2306030007,f_f000822,7,거제해금강회센터,2023-06-03,2858049
2306030008,f_f000822,8,하라케케,2023-06-03,2861515
2306040005,f_f000822,13,바람의언덕,2023-06-04,2796875
2306040006,f_f000822,14,하라케케,2023-06-04,2861515
2306050001,f_f000822,15,한꼬막두꼬막,2023-06-05,2753321
2306050002,f_f000822,16,매미성,2023-06-05,2536133
2306040004,f_f000825,4,해운대 모래축제,2023-06-04,566822
2306040005,f_f000825,5,더베이101,2023-06-04,2350092
2306040003,f_f000825,3,문경오미자테마터널,2023-06-04,2727507
2306050005,f_f000825,12,해운대해수욕장,2023-06-05,126081
2306040006,f_f000825,6,부산 영화의 거리,2023-06-04,2946508
2306050002,f_f000825,9,송정해수욕장,2023-06-05,126080
2305260001,f_f000826,19,라이크호텔,2023-05-26,3044318
2305260006,f_f000826,15,라이크호텔,2023-05-26,3044318
2305270001,f_f000826,26,라이크호텔,2023-05-27,3044318
2305270006,f_f000826,24,라이크호텔,2023-05-27,3044318
2305250006,f_f000826,6,카페엘빈,2023-05-25,2689486
2305250005,f_f000826,5,광진해수욕장,2023-05-25,2713784
2305270004,f_f000826,22,속초 엑스포타워,2023-05-27,128804
2305250009,f_f000826,7,신북청 아바이순대,2023-05-25,2913295
2305260007,f_f000826,16,속초관광수산시장 회센터,2023-05-26,3354272
2305260009,f_f000826,18,속초관광수산시장 회센터,2023-05-26,3354272
2305270007,f_f000826,25,속초관광수산시장 회센터,2023-05-27,3354272
2305250003,f_f000826,3,대청마루,2023-05-25,629327
2305250003,f_f000826,3,대청마루,2023-05-25,1365323
2305250003,f_f000826,3,대청마루,2023-05-25,2877012
2305250003,f_f000826,3,대청마루,2023-05-25,2891854
2305260004,f_f000826,13,스타리안,2023-05-26,2710903
2305280001,f_f000826,27,봉브레드,2023-05-28,2839817
2306040005,f_f000827,10,문경오미자테마터널,2023-06-04,2727507
2306030008,f_f000827,5,문경새재도립공원,2023-06-03,126017
2306030004,f_f000827,7,문경관광호텔,2023-06-03,143126
2306030007,f_f000827,4,주흘산,2023-06-03,126036
2306040001,f_f000827,8,문경종합온천,2023-06-04,126647
2305270003,f_f000828,3,단양면옥,2023-05-27,633536
2305270002,f_f000828,2,이마트 사상,2023-05-27,2930445
2305180002,f_f000832,2,호텔여기어때 강릉경포점,2023-05-18,2533423
2305190002,f_f000832,4,호텔여기어때 강릉경포점,2023-05-19,2533423
2305190003,f_f000832,5,안목해변,2023-05-19,127722
2305190006,f_f000832,8,호텔여기어때 강릉경포점,2023-05-19,2533423
2305190008,f_f000832,10,호텔여기어때 강릉경포점,2023-05-19,2533423
2305200002,f_f000832,12,호텔여기어때 강릉경포점,2023-05-20,2533423
2305200004,f_f000832,14,대관령양떼목장,2023-05-20,129263
2305200005,f_f000832,15,감자유원지,2023-05-20,2941250
2305200003,f_f000834,3,장미공원,2023-05-20,2705223
2305200003,f_f000834,3,장미공원,2023-05-20,2767614
2305200003,f_f000834,3,장미공원,2023-05-20,3015112
2305200002,f_f000834,2,부산어촌민속관,2023-05-20,1243628
2305210003,f_f000834,9,신세계백화점 센텀시티점,2023-05-21,767084
2305200004,f_f000839,4,격포해수욕장,2023-05-20,126288
2305200005,f_f000839,5,강릉 중앙시장,2023-05-20,132771
2305200003,f_f000839,3,사근진해중공원 전망대,2023-05-20,2913890
2305210002,f_f000839,8,갤러리밥스,2023-05-21,2753134
2305210003,f_f000839,9,아르떼뮤지엄 강릉,2023-05-21,2804197
2305270002,f_f000842,2,국립김해박물관,2023-05-27,130690
2305230007,f_f000843,3,낙산냉면,2023-05-23,2847196
2305240001,f_f000843,7,주왕산가든,2023-05-24,133020
2305240002,f_f000843,8,기산저수지,2023-05-24,2753914
2305240002,f_f000843,8,기산저수지,2023-05-24,3407913
2305230006,f_f000843,5,청송 자연휴양림,2023-05-23,3407888
2305230008,f_f000843,6,청송 자연휴양림,2023-05-23,3407888
2305230005,f_f000843,4,청도읍성,2023-05-23,1621437
2305190001,f_f000845,8,속초관광수산시장 회센터,2023-05-19,3354272
2305190004,f_f000845,11,청초호 호수공원,2023-05-19,2776859
2305200003,f_f000845,15,감자바우,2023-05-20,2892186
2305200004,f_f000848,3,롯데프리미엄아울렛 동부산점,2023-05-20,1993017
2305200005,f_f000848,4,고향연화,2023-05-20,2785272
2305210007,f_f000849,5,소양강댐,2023-05-21,127476
2305210008,f_f000849,7,삼대막국수,2023-05-21,2893995
2305200002,f_f000851,17,교동쌈밥,2023-05-20,2687880
2305200002,f_f000851,17,교동쌈밥,2023-05-20,2762860
2305200010,f_f000851,25,송평해변,2023-05-20,588119
2305200012,f_f000851,27,한담해변,2023-05-20,2723542
2305190008,f_f000851,8,카페누마루,2023-05-19,2792491
2305210007,f_f000851,38,오죽,2023-05-21,2866942
2305190012,f_f000851,12,격포해수욕장,2023-05-19,126288
2305200011,f_f000851,26,고래불해수욕장,2023-05-20,126103
2305190014,f_f000851,14,메밀골동해막국수 강문점,2023-05-19,2913297
2305210008,f_f000851,39,강릉 중앙시장,2023-05-21,132771
2305190009,f_f000851,9,허난설헌 생가터,2023-05-19,2605196
2305190007,f_f000851,7,순두부젤라또 1호점,2023-05-19,2928154
2305190013,f_f000851,13,강문해변,2023-05-19,585522
2305200005,f_f000851,20,어향,2023-05-20,2929559
2305200008,f_f000851,23,도째비골스카이밸리,2023-05-20,2711035
2305200009,f_f000851,24,바람의언덕,2023-05-20,2796875
2305210003,f_f000851,34,안목해변,2023-05-21,127722
2305210006,f_f000851,37,갤러리밥스,2023-05-21,2753134
2306070006,f_f000854,5,포항물회,2023-06-07,2864356
2306070009,f_f000854,8,영도 흰여울해안터널,2023-06-07,2606221
2306070002,f_f000854,16,파라다이스 호텔 부산,2023-06-07,142853
2306070016,f_f000854,14,파라다이스 호텔 부산,2023-06-07,142853
2306080010,f_f000854,26,이재모피자 본점,2023-06-08,2836450
2306090001,f_f000854,29,밀락더마켓,2023-06-09,2862152
2306070013,f_f000854,12,영도 등대,2023-06-07,129157
2306070008,f_f000854,7,이송도전망대,2023-06-07,3017319
2306070011,f_f000854,10,태종대 다누비열차,2023-06-07,252052
2306070012,f_f000854,11,태종대 전망대,2023-06-07,1608611
2306070014,f_f000854,13,태종사,2023-06-07,1608751
2306080003,f_f000854,19,해운대해수욕장,2023-06-08,126081
2306080005,f_f000854,21,롯데백화점 센텀시티점,2023-06-08,2917200
2306080006,f_f000854,22,신세계백화점 센텀시티점,2023-06-08,767084
2306030007,f_f000855,5,패밀리,2023-06-03,2579988
2306040002,f_f000855,8,오월의초당,2023-06-04,2670977
2306030002,f_f000855,7,스카이베이호텔 경포,2023-06-03,2903111
2306030006,f_f000855,6,스카이베이호텔 경포,2023-06-03,2903111
2306030005,f_f000855,4,강문해변,2023-06-03,585522
2306040003,f_f000855,9,순긋해변,2023-06-04,585585
2306040004,f_f000855,10,남애항,2023-06-04,126738
2306040005,f_f000855,11,하조대전망대,2023-06-04,2913906
2305280002,f_f000858,9,달라스햄버거,2023-05-28,2866651
2305280001,f_f000858,8,호텔공지천,2023-05-28,2907487
2305270004,f_f000858,4,강아지숲,2023-05-27,2705409
2305270006,f_f000858,6,세계주류마켓,2023-05-27,2913221
2306060007,f_f000859,7,김천 사명대사공원,2023-06-06,2714232
2306060009,f_f000859,8,카페라밀,2023-06-06,2832373
2306060006,f_f000859,6,직지사,2023-06-06,126155
2305280004,f_f000861,8,국립낙동강생물자원관(상주),2023-05-28,2037694
2305280001,f_f000861,7,상주 자전거박물관,2023-05-28,130669
2305280002,f_f000861,5,성주봉자연휴양림,2023-05-28,252565
2306090006,f_f000864,6,해성막창집본점,2023-06-09,2778403
2306100007,f_f000864,15,수복돼지국밥,2023-06-10,2838489
2306100001,f_f000864,9,송정해수욕장,2023-06-10,126080
2306100003,f_f000864,11,코랄라니,2023-06-10,2832636
2306100004,f_f000864,12,송정해수욕장,2023-06-10,126080
2306100009,f_f000864,17,해운대해수욕장,2023-06-10,126081
2306110002,f_f000864,21,송정해수욕장,2023-06-11,126080
2305280002,f_f000867,10,김해 대성동 고분군,2023-05-28,127128
2305260002,f_f000867,2,밀양돼지국밥,2023-05-26,2514710
2305260002,f_f000867,2,밀양돼지국밥,2023-05-26,2914660
2305280001,f_f000867,9,수릉원,2023-05-28,250429
2305210005,f_f000873,4,중앙갈치식당,2023-05-21,747779
2305220003,f_f000873,11,해동사,2023-05-22,2774088
2305210003,f_f000873,9,스탠포드 인 부산,2023-05-21,2548508
2305210006,f_f000873,6,장미공원,2023-05-21,2705223
2305210006,f_f000873,6,장미공원,2023-05-21,2767614
2305210006,f_f000873,6,장미공원,2023-05-21,3015112
2305210009,f_f000873,8,삼광사,2023-05-21,127150
2305220006,f_f000873,12,코랄라니,2023-05-22,2832636
2305280003,f_f000874,6,남이섬 풍경닭갈비,2023-05-28,1213982
2305280002,f_f000874,7,남이섬,2023-05-28,128019
2306030004,f_f000875,4,해남낙지,2023-06-03,2807678
2306030011,f_f000875,12,부평시장,2023-06-03,2768142
2306040001,f_f000875,14,더메이호텔,2023-06-04,2783770
2306030008,f_f000875,8,경산시립박물관,2023-06-03,1421739
2306030007,f_f000875,7,코모도 호텔 부산,2023-06-03,142852
2306030012,f_f000875,13,코모도 호텔 부산,2023-06-03,142852
2306030009,f_f000875,9,광안리해수욕장,2023-06-03,126078
2306030013,f_f000875,11,광안리해수욕장,2023-06-03,126078
2305260001,f_f000876,12,무릉계곡,2023-05-26,125677
2305250010,f_f000876,10,한담해변,2023-05-25,2723542
2305250009,f_f000876,9,천곡해물탕,2023-05-25,134339
2305260004,f_f000876,15,고래불해수욕장,2023-05-26,126103
2305260005,f_f000876,16,묵호항 활·선어판매센터,2023-05-26,2776854
2305250008,f_f000876,8,추암 촛대바위,2023-05-25,129000
2305250004,f_f000876,4,도째비골스카이밸리,2023-05-25,2711035
2305250005,f_f000876,5,도시어부,2023-05-25,2679098
2305250007,f_f000876,7,천곡황금박쥐동굴,2023-05-25,126666
2305250012,f_f000876,11,동해현진관광호텔,2023-05-25,2481151
2305260002,f_f000876,13,무릉일가,2023-05-26,2833327
2305260003,f_f000876,14,무릉별유천지,2023-05-26,2820546
2305260006,f_f000876,17,망상해변,2023-05-26,125713
2305210001,f_f000877,12,개금밀면,2023-05-21,2784321
2305210002,f_f000877,11,국제시장 먹자골목,2023-05-21,1018702
2305190004,f_f000877,5,엄마손대구탕,2023-05-19,2875727
2305200001,f_f000877,7,칠암사계,2023-05-20,2822840
2305200002,f_f000877,8,개들랜드,2023-05-20,3112041
2305190003,f_f000880,3,오동도 유람선터미널,2023-05-19,2752381
2305190004,f_f000880,4,외도 보타니아,2023-05-19,126581
2305190002,f_f000880,2,배말칼국수김밥 본점,2023-05-19,2776282
2305190005,f_f000880,5,만선호해물칼국수,2023-05-19,2876162
2305200002,f_f000880,8,대풍관,2023-05-20,2929792
2305200003,f_f000880,9,통영케이블카,2023-05-20,533874
2305200005,f_f000880,11,통영활어시장,2023-05-20,2763778
2305210001,f_f000880,14,매미성,2023-05-21,2536133
2306010005,f_f000881,5,한담해변,2023-06-01,2723542
2306020005,f_f000881,16,호야김밥,2023-06-02,2674671
2306010003,f_f000881,3,부흥횟집,2023-06-01,625555
2306020002,f_f000881,13,묵호등대,2023-06-02,129176
2306040002,f_f000885,7,서커스데이,2023-06-04,3357317
2306030003,f_f000885,3,호야김밥,2023-06-03,2674671
2306030005,f_f000885,5,너랑온펜션,2023-06-03,2913809
2306040001,f_f000885,6,초당맷돌순두부,2023-06-04,2685435
2305190005,f_f000887,5,허균·허난설헌 기념공원,2023-05-19,2773086
2305190004,f_f000887,4,격포해수욕장,2023-05-19,126288
2305200003,f_f000887,10,초당토박이할머니순두부,2023-05-20,2685339
2305190003,f_f000887,3,라카이 샌드파인,2023-05-19,1798704
2305190007,f_f000887,7,라카이 샌드파인,2023-05-19,1798704
2305200004,f_f000887,11,라카이 샌드파인,2023-05-20,1798704
2305200001,f_f000887,8,낙산사,2023-05-20,125773
2305200002,f_f000887,9,하조대,2023-05-20,2710734
2305270003,f_f000888,3,대운분식,2023-05-27,2859782
2305270005,f_f000888,5,프레리아펜션,2023-05-27,1887546
2305280004,f_f000888,9,농협하나로마트 부전,2023-05-28,2931511
2305280007,f_f000888,12,프레리아펜션,2023-05-28,1887546
2305280001,f_f000888,6,감포방파제,2023-05-28,131083
2305290001,f_f000888,13,카페포레,2023-05-29,2911055
2305280005,f_f000888,10,거제조선해양문화관,2023-05-28,2783983
2305270004,f_f000888,4,거제식물원(거제정글돔),2023-05-27,2648073
2305280002,f_f000888,7,해금강유람선,2023-05-28,129281
2305280003,f_f000888,8,외도널서리,2023-05-28,2858429
2305280006,f_f000888,11,한꼬막두꼬막,2023-05-28,2753321
2305290001,f_f000890,14,광명식당,2023-05-29,2787382
2305290001,f_f000890,14,광명식당,2023-05-29,2807073
2305270003,f_f000890,8,무진,2023-05-27,2697690
2305270003,f_f000890,8,무진,2023-05-27,2841757
2305280002,f_f000890,11,독일마을,2023-05-28,129489
2305260005,f_f000890,5,해밀톤 호텔,2023-05-26,142767
2305260004,f_f000890,4,산인길,2023-05-26,2843883
2305270001,f_f000890,6,대구식당,2023-05-27,1019743
2305270002,f_f000890,7,식목일,2023-05-27,2841770
2305270004,f_f000890,9,호텔어반아일랜드,2023-05-27,3469799
2305280001,f_f000890,10,동천식당,2023-05-28,2891557
2305280003,f_f000890,12,상주은모래비치,2023-05-28,126084
2305210006,f_f000893,6,메밀골동해막국수 강문점,2023-05-21,2913297
2305210010,f_f000893,10,강릉 중앙시장,2023-05-21,132771
2305210011,f_f000893,11,강릉 월화거리,2023-05-21,2588752
2305210008,f_f000893,8,세인트존스 호텔,2023-05-21,2603352
2305210012,f_f000893,12,세인트존스 호텔,2023-05-21,2603352
2305210009,f_f000893,9,버드나무 브루어리,2023-05-21,2628967
2305210005,f_f000893,5,주문진해변,2023-05-21,125699
2305210007,f_f000893,7,346커피스토리,2023-05-21,2775583
2305220002,f_f000893,14,하슬라아트월드,2023-05-22,127951
2305220002,f_f000893,14,하슬라아트월드,2023-05-22,1048785
2305220003,f_f000893,15,카페 뤼미에르,2023-05-22,2930183
2305280005,f_f000894,13,부평시장,2023-05-28,2768142
2305280004,f_f000894,12,밀락더마켓,2023-05-28,2862152
2305280002,f_f000894,10,광안리해수욕장,2023-05-28,126078
2305280006,f_f000895,6,설악비치펜션,2023-05-28,2913842
2305280005,f_f000895,4,속초관광수산시장 회센터,2023-05-28,3354272
2305280003,f_f000895,3,백촌막국수,2023-05-28,2782584
2305280004,f_f000895,5,바다정원,2023-05-28,2809044
2305290004,f_f000895,10,아르떼뮤지엄 강릉,2023-05-29,2804197
2305270006,f_f000896,14,해운대 로데오거리,2023-05-27,1304431
2305280006,f_f000896,24,온사이드카페,2023-05-28,2766521
2305260006,f_f000896,6,메가마트 기장점,2023-05-26,2917210
2305270003,f_f000896,11,스노잉클라우드,2023-05-27,2860839
2305280003,f_f000896,21,류센소 본점,2023-05-28,2891814
2305260002,f_f000897,2,교보문고 동대문점,2023-05-26,2927049
2305270005,f_f000897,9,대구두류공원,2023-05-27,126131
2305270007,f_f000897,11,태영생막창,2023-05-27,2662513
2305270003,f_f000897,7,푸나왈라,2023-05-27,2846335
2305270004,f_f000897,8,카펠라,2023-05-27,2856234
2305260003,f_f000900,3,자연밥상,2023-05-26,2865205
2305260002,f_f000900,2,GS25서귀터미널점,2023-05-26,3306341
2305260008,f_f000900,8,롯데리조트 속초,2023-05-26,2662936
2305270004,f_f000900,13,속초해수욕장,2023-05-27,125707
2305270007,f_f000900,17,어느멋진날카페,2023-05-27,3041816
2306070005,f_f000903,4,강촌레일파크 (김유정레일바이크),2023-06-07,1947118
2306080003,f_f000903,9,솔올통나무집닭갈비,2023-06-08,2870278
2306080001,f_f000903,8,춘천 삼악산 호수케이블카,2023-06-08,2814588
2306070002,f_f000903,3,김유정문학촌,2023-06-07,127933
2306070006,f_f000903,5,삼대막국수,2023-06-07,2893995
2306070009,f_f000903,6,브라운도트호텔 남춘천점,2023-06-07,3044611
2306070010,f_f000903,7,브라운도트호텔 남춘천점,2023-06-07,3044611
2306080002,f_f000903,10,소양강스카이워크,2023-06-08,2396037
2306080005,f_f000903,12,브라운도트호텔 남춘천점,2023-06-08,3044611
2306090001,f_f000903,13,남이섬,2023-06-09,128019
2305230002,f_f000904,5,홍천 무궁화 테마파크,2023-05-23,2806196
2305220003,f_f000905,16,묵호등대,2023-05-22,129176
2305210009,f_f000905,8,추암 촛대바위,2023-05-21,129000
2305220007,f_f000905,20,호야김밥,2023-05-22,2674671
2305220008,f_f000905,21,송평해변,2023-05-22,588119
2305220006,f_f000905,18,바람의언덕,2023-05-22,2796875
2305220001,f_f000905,14,고향손칼국수,2023-05-22,2915950
2305210008,f_f000905,7,추암 촛대바위,2023-05-21,129000
2305210006,f_f000905,6,무릉별유천지,2023-05-21,2820546
2305210012,f_f000905,11,거동탕수육,2023-05-21,2925236
2305220002,f_f000905,15,묵호항수변공원,2023-05-22,2774728
2305310005,f_f000906,5,창평지 친환경 생태공원(창평지),2023-05-31,2757117
2305310006,f_f000906,6,리틀포레스트,2023-05-31,2857821
2305310006,f_f000906,6,리틀포레스트,2023-05-31,2899709
2305310006,f_f000906,6,리틀포레스트,2023-05-31,2900388
2305310003,f_f000906,3,사유원,2023-05-31,2815446
2305200007,f_f000908,7,대원,2023-05-20,2685290
2305200005,f_f000908,5,호랑이카츠,2023-05-20,2902470
2306030005,f_f000912,5,델피노호텔&리조트 오션플레이,2023-06-03,128118
2306040005,f_f000912,13,속초관광수산시장 회센터,2023-06-04,3354272
2306040001,f_f000912,9,초당본점,2023-06-04,2901353
2306040003,f_f000912,11,하늬라벤더팜,2023-06-04,2514792
2306040004,f_f000912,12,커피고,2023-06-04,2839772
2306050003,f_f000912,18,완앤송,2023-06-05,3038513
2306050004,f_f000912,19,어나더블루,2023-06-05,2774688
2305220006,f_f000913,6,경리단길,2023-05-22,2930839
2305230001,f_f000913,11,경리단길,2023-05-23,2930839
2305230005,f_f000913,15,경리단길,2023-05-23,2930839
2305220008,f_f000913,8,대원,2023-05-22,2685290
2305220011,f_f000913,10,브라운도트 호텔 경주불국사점,2023-05-22,3049899
2305220003,f_f000913,3,교리김밥 본점,2023-05-22,2932986
2305220005,f_f000913,5,불국사,2023-05-22,1603100
2305220007,f_f000913,7,소옥,2023-05-22,2736670
2305230004,f_f000913,14,함양집,2023-05-23,2901728
2305270005,f_f000914,5,황소식당,2023-05-27,1602359
2305270005,f_f000914,5,황소식당,2023-05-27,2777868
2305270011,f_f000914,10,신라요,2023-05-27,132604
2305270004,f_f000914,4,수복빵집,2023-05-27,2894225
2305270007,f_f000914,6,진주성,2023-05-27,126833
2305270002,f_f000916,2,생선구이집,2023-05-27,2841414
2305270007,f_f000916,7,강상체육공원,2023-05-27,2765231
2305270005,f_f000918,5,초가집,2023-05-27,2778439
2306180002,f_f000919,11,산수정,2023-06-18,794839
2306180002,f_f000919,11,산수정,2023-06-18,2670418
2306180002,f_f000919,11,산수정,2023-06-18,2838730
2306160004,f_f000919,4,어반스테이더센트럴,2023-06-16,3074655
2306170003,f_f000919,5,흰여울문화마을,2023-06-17,2684712
2306170005,f_f000919,9,어반스테이더센트럴,2023-06-17,3074655
2306180001,f_f000919,10,고관함박,2023-06-18,2838907
2305210002,f_f000927,2,상상양떼목장 편백숲,2023-05-21,2536599
2305210003,f_f000927,3,남해전통시장,2023-05-21,2755359
2305210004,f_f000927,4,아난티 남해,2023-05-21,232298
2305270003,f_f000928,3,호텔디,2023-05-27,2851991
2305270005,f_f000928,5,호텔디,2023-05-27,2851991
2305280003,f_f000928,7,국립대구박물관,2023-05-28,130132
2305300002,f_f000929,8,강릉시 오죽헌/시립박물관,2023-05-30,129784
2305290002,f_f000929,3,명성불고기,2023-05-29,2736850
