user_id,gender,birth
e005321,여,60
e005327,여,20
e005331,여,30
e005334,남,20
e005335,남,20
e005340,남,20
e005341,남,20
e005344,남,30
e005345,여,20
e005351,여,20
e005353,남,20
e005360,남,40
e005368,여,20
e005370,여,40
e005384,남,20
e005391,여,60
e005395,여,50
e005399,남,30
e005404,여,30
e005407,남,30
e005408,여,20
e005418,여,20
e005421,남,30
e005423,여,30
e005438,남,30
e005440,여,30
e005442,여,50
e005443,남,40
e005446,남,30
e005447,여,20
e005448,여,20
e005457,남,30
e005472,남,20
e005476,여,20
e005480,여,30
e005483,여,30
e005484,남,30
e005485,남,20
e005488,여,20
e005495,여,30
e005497,여,30
e005504,여,20
e005506,남,20
e005510,남,40
e005517,남,20
e005518,여,30
e005527,남,30
e005528,남,30
e005532,남,50
e005551,여,20
e005553,남,40
e005555,여,20
e005562,여,40
e005567,여,20
e005568,여,30
e005570,여,60
e005573,여,40
e005575,여,30
e005577,여,20
e005579,남,20
e005585,여,30
e005590,여,20
e005591,남,20
e005598,여,20
e005599,여,20
e005602,여,20
e005605,여,40
e005617,남,30
e005619,남,20
e005627,여,40
e005642,여,20
e005645,여,20
e005661,여,40
e005662,남,20
e005664,여,20
e005665,여,50
e005676,여,30
e005679,남,30
e005682,여,20
e005706,여,20
e005709,남,50
e005711,여,60
e005713,여,30
e005716,여,30
e005718,남,30
e005738,남,40
e005745,남,30
e005752,남,30
e005759,남,20
e005763,남,30
e005765,남,40
e005775,여,50
e005781,여,20
e005790,남,30
e005793,여,40
e005803,남,20
e005804,여,30
e005807,여,30
e005810,여,20
e005813,여,20
e005822,남,40
e005826,여,60
e005831,남,20
e005833,남,20
e005840,남,20
e005853,여,20
e005858,여,20
e005860,여,60
e005862,여,30
e005863,여,40
e005865,여,20
e005876,여,30
e005885,여,20
e005886,남,30
e005891,남,40
e005899,남,40
e005910,여,30
e005915,여,30
e005920,남,20
e005922,여,20
e005926,여,60
e005930,여,20
e005935,여,30
e005938,남,30
e005940,남,50
e005945,남,30
e005947,여,40
e005961,여,30
e005965,남,30
e005970,여,40
e005973,남,20
e005978,여,20
e005999,여,20
e006003,남,20
e006005,여,20
e006014,여,30
e006016,여,60
e006022,여,40
e006025,여,20
e006028,여,20
e006029,여,40
e006030,여,30
e006032,남,30
e006033,남,20
e006039,여,40
e006041,남,20
e006042,남,60
e006050,남,40
e006052,남,40
e006057,여,60
e006059,여,30
e006069,여,20
e006073,여,60
e006081,여,20
e006086,여,20
e006090,여,30
e006098,여,30
e006100,남,30
e006128,여,20
e006133,남,20
e006136,여,20
e006145,여,40
e006151,남,20
e006153,남,30
e006157,여,30
e006161,여,40
e006177,남,60
e006179,여,30
e006195,남,50
e006198,여,40
e006203,여,20
e006208,남,20
e006213,남,40
e006214,여,20
e006218,남,30
e006221,남,30
e006224,여,20
e006225,여,20
e006226,여,40
e006251,여,20
e006255,남,40
e006261,남,20
e006272,여,30
e006291,여,60
e006309,남,30
e006314,여,20
e006315,여,40
e006321,남,20
e006324,여,20
e006333,남,60
e006341,여,20
e006348,여,40
e006351,남,60
e006352,여,40
e006355,여,20
e006359,여,40
e006371,여,20
e006406,남,30
e006407,남,20
e006414,남,40
e006416,여,20
e006422,여,30
e006423,남,30
e006424,여,20
e006432,여,50
e006439,여,30
e006446,여,20
e006447,남,20
e006448,남,60
e006452,여,20
e006458,여,30
e006460,여,40
e006463,여,30
e006466,남,30
e006474,여,60
e006483,여,20
e006486,남,60
e006489,남,40
e006491,남,60
e006492,여,60
e006495,여,20
e006497,남,40
e006505,여,20
e006506,남,30
e006507,남,20
e006510,남,20
e006513,여,20
e006517,남,60
e006528,여,20
e006529,여,40
e006531,여,30
e006534,남,30
e006537,여,30
e006544,여,20
e006546,남,60
e006550,여,60
e006552,여,20
e006553,남,40
e006554,남,50
e006555,남,30
e006557,여,30
e006570,남,40
e006572,여,20
e006575,여,20
e006577,여,40
e006585,여,20
e006587,남,30
e006588,남,60
e006591,남,30
e006592,남,30
e006593,여,20
e006600,여,50
e006602,여,40
e006783,여,30
e006785,여,40
e006786,남,30
e006788,여,30
e006789,여,30
e006791,남,20
e006793,여,50
e006794,남,40
e006795,남,30
e006796,남,40
e006800,여,30
e006801,남,30
e006802,남,30
e006804,여,20
e006805,남,30
e006808,여,60
e006810,여,30
e006813,여,30
e006815,여,20
e006816,남,30
e006818,여,40
e006820,여,30
e006823,여,30
e006826,여,30
e006828,여,30
e006830,여,40
e006831,여,30
e006833,남,30
e006834,여,60
e006837,여,60
e006840,여,40
e006844,남,40
e006845,여,20
e006846,여,30
e006849,남,60
e006851,남,40
e006852,남,60
e006853,여,60
e006854,여,60
e006855,여,40
e006856,여,40
e006857,여,50
e006861,여,30
e006862,여,20
e006863,남,30
e006865,여,30
e006867,여,40
e006869,여,20
e006871,여,30
e006874,여,50
e006875,여,30
e006876,여,20
e006877,남,30
e006879,남,30
e006880,남,50
e006882,여,30
e006883,남,60
e006884,남,30
e006886,남,20
e006887,여,20
e006890,남,40
e006892,남,20
e006893,여,30
e006894,여,30
e006895,남,60
e006896,여,40
e006897,여,30
e006899,남,20
e006900,여,20
e006901,남,30
e006902,여,20
e006905,여,30
e006906,여,20
e006907,남,30
e006908,남,40
e006909,여,30
e006911,여,40
e006912,여,20
e006913,여,30
e006914,남,30
e006915,여,40
e006917,남,50
e006918,남,40
e006919,남,40
e006920,남,30
e006921,남,60
e006922,남,40
e006924,남,40
e006926,여,20
e006927,남,40
e006929,남,40
e006930,여,60
e006932,남,60
e006933,남,20
e006934,남,30
e006935,남,40
e006936,여,40
e006937,남,60
e006939,여,20
e006941,남,40
e006944,여,60
e006945,여,50
e006946,여,60
e006947,여,20
e006949,남,40
e006950,여,30
e006951,남,60
e006952,여,30
e006953,여,40
e006954,남,30
e006955,남,30
e007132,여,30
e007137,남,40
e007139,여,50
e007145,남,30
e007155,여,20
e007166,여,30
e007167,여,50
e007169,여,40
e007170,남,60
e007172,여,60
e007174,여,20
e007175,여,20
e007192,여,30
e007193,여,20
e007196,여,30
e007198,여,40
e007200,남,20
e007202,여,30
e007203,남,20
e007205,여,20
e007207,남,20
e007213,여,30
e007214,남,30
e007216,여,30
e007217,남,60
e007218,여,20
e007219,여,30
e007221,남,30
e007227,여,20
e007228,여,30
e007231,여,60
e007236,남,30
e007239,남,40
e007242,여,20
e007243,여,40
e007245,여,30
e007249,여,30
e007255,남,20
e007268,남,50
e007269,남,50
e007270,남,40
e007272,여,40
e007277,남,60
e007289,여,30
e007294,여,30
e007296,여,20
e007301,남,30
e007304,남,30
e007306,남,20
e007310,남,40
e007311,남,30
e007312,남,30
e007315,남,20
e007316,여,20
e007328,여,50
e007332,여,20
e007334,남,40
e007338,남,20
e007339,남,40
e007341,여,30
e007342,여,20
e007354,남,20
e007357,남,50
e007362,남,30
e007368,여,20
e007379,여,20
e007385,여,30
e007388,여,20
e007391,남,20
e007394,남,20
e007399,남,40
e007402,여,30
e007403,여,20
e007408,여,30
e007409,여,40
e007421,여,30
e007425,여,20
e007430,여,30
e007431,여,20
e007437,여,20
e007441,남,30
e007450,여,20
e007452,여,20
e007453,여,20
e007460,남,20
e007474,여,40
e007480,남,20
e007482,여,20
e007484,여,30
e007488,여,20
e007491,여,60
e007496,남,30
e007497,남,30
e007504,여,20
e007509,여,30
e007512,남,20
e007515,남,20
e007518,남,20
e007527,남,30
e007533,여,60
e007534,여,30
e007538,여,20
e007540,남,40
e007546,여,60
e007548,여,40
e007552,여,40
e007557,남,40
e007562,여,20
e007567,여,50
e007572,여,30
e007573,여,30
e007574,남,60
e007575,남,30
e007581,여,30
e007583,남,20
e007584,여,30
e007585,여,30
e007586,여,60
e007590,여,30
e007591,여,30
e007593,여,20
e007597,여,30
e007598,여,20
e007603,남,30
e007606,여,40
e007607,여,20
e007610,여,20
e007615,남,30
e007621,여,60
e007625,여,30
e007631,남,20
e007634,여,20
e007637,남,30
e007643,여,20
e007647,남,20
e007653,여,20
e007656,여,30
e007660,여,20
e007673,여,40
e007674,여,40
e007677,여,30
e007678,여,40
e007679,여,20
e007682,남,30
e007684,남,30
e007689,여,20
e007690,남,30
e007693,남,60
e007704,여,20
e007705,여,30
e007708,여,30
e007714,남,60
e007743,여,20
e007745,여,20
e007746,여,20
e007748,남,30
e007749,여,30
e007752,여,40
e007753,여,40
e007756,남,60
e007757,여,20
e007758,여,40
e007759,남,40
e007760,여,20
e007761,남,30
e007762,남,40
e007764,남,60
e007765,여,60
e007766,남,40
e007767,여,30
e007768,남,50
e007770,여,20
e007772,여,60
e007773,여,40
e007775,여,30
e007778,남,30
e007779,여,20
e007781,여,30
e007783,남,30
e007788,남,40
e007789,여,30
e007791,여,30
e007792,여,60
e007793,남,20
e007794,여,40
e007796,여,40
e007797,남,30
e007800,남,30
e007802,여,30
e007803,여,40
e007804,여,30
e007806,여,30
e007807,여,40
e007809,남,40
e007812,여,60
e007815,남,30
e007816,남,30
e007817,남,50
e007818,남,30
e007819,남,30
e007821,여,40
e007822,남,30
e007825,남,30
e007826,여,40
e007829,여,30
e007831,남,30
e007832,남,30
e007833,남,30
e007834,남,40
e007835,여,30
e007836,여,40
e007837,남,40
e007838,여,30
e007839,남,20
e007844,여,40
e007845,여,60
e007847,남,40
e007848,남,30
e007850,여,30
e007851,남,30
e007852,여,40
e007853,남,40
e007856,남,30
e007858,남,40
e007860,여,60
e007861,여,30
e007862,여,40
e007863,여,40
e007866,남,30
e007867,남,60
e007868,여,30
e007869,여,40
e007870,남,60
e007871,여,40
e007872,남,40
e007875,남,60
e007876,여,60
e007878,남,30
e007879,여,40
e007882,남,30
e007883,남,20
e007885,여,50
e007886,여,40
e007890,남,40
e007895,남,20
e007914,여,20
e007925,남,30
e007937,여,20
e007971,여,20
e007976,남,40
e007977,여,30
e007979,여,30
e007981,여,40
e007995,남,30
e008006,여,20
e008007,여,20
e008027,여,30
e008030,남,20
e008048,남,40
e008053,여,20
e008056,남,30
e008057,여,20
e008069,남,20
e008076,여,20
e008079,남,40
e008089,남,40
e008098,남,20
e008113,남,40
e008119,여,20
e008124,남,20
e008129,여,40
e008133,여,40
e008165,남,20
e008170,남,30
e008174,남,40
e008178,여,30
e008181,남,20
e008195,여,30
e008201,여,20
e008211,여,30
e008214,여,20
e008218,여,30
e008226,남,40
e008231,여,20
e008243,여,20
e008245,남,20
e008247,남,20
e008250,남,40
e008258,여,40
e008283,남,40
e008286,여,30
e008290,남,50
e008291,여,30
e008292,남,40
e008293,여,30
e008294,여,20
e008295,여,30
e008296,여,20
e008297,여,30
e008298,여,40
e008299,여,40
e008300,남,30
e008301,남,30
e008302,여,30
e008303,남,40
e008304,여,30
e008305,남,50
e008307,여,50
e008309,남,60
e008310,남,30
e008311,여,40
e008312,여,30
e008313,남,60
e008319,여,30
e008320,여,30
e008321,여,30
e008322,남,30
e008323,여,40
e008324,여,20
e008326,여,40
e008328,남,30
e008329,남,40
e008330,여,60
e008332,여,30
e008333,여,30
e008334,여,40
e008338,여,50
e008341,여,20
e008342,여,20
e008344,여,50
e008346,남,20
e008347,여,40
e008348,남,40
e008354,여,30
e008355,여,20
e008364,남,30
e008369,여,20
e008390,남,20
e008404,남,20
e008407,여,30
e008414,여,30
e008478,여,20
e008483,여,20
e008489,여,30
e008506,남,30
e008508,남,20
e008510,남,30
e008514,남,20
e008520,남,60
e008528,남,20
e008530,여,20
e008534,여,50
e008545,여,20
e008547,여,30
e008560,여,30
e008562,남,30
e008565,여,20
e008577,여,20
e008583,남,40
e008606,여,20
e008648,여,30
e008650,남,20
e008656,여,20
e008658,여,40
e008664,여,20
e008666,남,40
e008672,여,20
e008677,남,20
e008686,여,20
e008695,남,30
e008711,여,20
e008722,남,20
e008723,여,20
e008735,남,30
e008736,남,20
e008740,여,20
e008746,여,20
e008771,남,20
e008785,여,20
e008790,여,20
e008798,남,20
e008803,여,20
e008809,여,20
e008810,여,20
e008881,남,30
e008897,여,30
e008908,여,20
e008911,여,20
e008914,여,20
e008918,여,20
e008954,여,20
e008957,남,20
e008970,남,20
e008982,여,20
e008999,여,20
e009006,여,20
e009028,여,30
e009043,남,20
e009055,여,20
e009056,남,20
e009078,남,20
e009081,여,20
e009102,여,20
e009106,남,40
e009112,여,20
e009122,여,40
e009147,여,20
e009156,여,30
e009168,남,30
e009180,남,20
e009181,여,20
e009186,여,30
e009194,남,30
e009224,여,30
e009260,여,20
e009279,여,20
e009287,여,20
e009305,여,20
e009339,남,60
e009343,여,20
e009361,여,30
e009366,여,30
e009374,여,20
e009380,여,20
e009382,남,40
e009397,여,30
e009412,여,20
e009419,남,30
e009457,여,20
e009465,여,30
e009496,여,30
e009504,남,20
e009505,남,30
e009513,여,40
e009517,여,30
e009536,남,40
e009539,남,30
e009550,여,30
e009556,남,30
e009566,여,20
e009567,여,20
e009572,여,20
e009575,남,20
e009590,남,40
e009592,여,20
e009593,남,20
e009601,여,30
e009622,여,20
e009627,남,20
e009629,여,60
e009632,남,20
e009634,여,20
e009636,여,30
e009655,남,60
e009659,여,20
e009660,여,50
e009675,남,20
e009684,여,40
e009686,여,20
e009694,여,20
e009695,여,40
e009700,여,20
e009702,여,20
e009738,여,20
e009740,여,20
e009752,남,30
e009757,남,20
e009762,여,20
e009770,여,30
e009771,남,20
e009772,여,30
e009800,남,20
e009806,여,20
e009814,남,20
e009836,여,20
e009841,여,20
e009845,여,20
e009857,여,20
e009858,남,40
e009876,남,20
e009895,남,30
e009909,여,30
e009910,남,60
e009925,여,20
e009940,남,20
e009943,여,20
e009951,여,40
e009957,남,20
e009968,여,20
e010014,남,30
e010017,여,20
e010028,남,20
e010037,남,20
e010043,여,20
e010049,남,20
e010055,여,30
e010064,여,20
e010076,남,40
e010097,여,30
e010104,여,50
e010106,여,30
e010125,남,20
e010129,여,20
e010150,남,20
e010160,여,20
e010164,여,40
e010174,여,20
e010198,남,20
e010199,여,40
e010200,남,40
e010205,여,30
e010220,여,20
e010221,여,60
e010222,여,20
e010230,여,20
e010231,여,60
e010233,여,20
e010237,남,40
e010238,여,30
e010239,남,20
e010240,남,30
e010243,남,40
e010247,남,40
e010248,여,20
e010249,남,20
e010251,여,50
e010252,여,50
e010254,여,20
e010255,여,30
e010256,여,60
e010259,여,20
e010261,남,30
e010263,여,30
e010265,남,20
e010268,남,60
e010270,여,20
e010271,여,30
e010272,여,40
e010274,여,20
e010277,남,20
e010281,여,20
e010302,여,20
e010313,남,20
e010316,여,30
e010322,여,30
e010325,여,20
e010336,남,20
e010343,여,40
e010355,여,40
e010365,여,20
e010366,여,30
e010370,남,20
e010371,여,30
e010372,남,20
e010375,남,20
e010377,남,40
e010386,남,40
e010387,여,40
e010390,남,20
e010404,여,30
e010415,남,40
e010434,여,40
e010442,남,20
e010462,여,20
e010492,여,20
e010517,여,20
e010522,여,60
e010531,여,50
e010539,남,20
e010553,남,30
e010560,여,40
e010578,여,40
e010598,여,20
e010608,남,20
e010636,남,40
e010659,남,60
e010660,남,20
e010673,여,30
e010678,여,20
e010683,남,20
e010689,여,20
e010700,여,20
e010712,여,40
e010713,여,20
e010715,남,20
e010716,여,30
e010720,여,20
e010722,여,20
e010724,여,20
e010729,여,20
e010734,남,20
e010735,여,20
e010736,남,60
e010740,여,20
e010741,남,20
e010744,여,40
e010747,여,20
e010753,여,20
e010755,여,60
e010759,여,20
e010763,남,30
e010765,여,60
e010766,남,40
e010769,남,20
e010773,여,30
e010775,남,20
e010779,여,20
e010782,남,20
e010798,여,20
e010803,남,30
e010812,남,30
e010814,남,30
e010831,남,30
e010838,남,20
e010843,여,20
e010850,남,20
e010852,여,40
e010863,여,20
e010868,여,40
e010884,여,30
e010893,여,30
e010900,남,20
e010915,남,30
e010921,여,20
e010926,여,30
e010935,여,20
e010937,여,20
e010939,여,20
e010948,여,20
e010955,남,20
e010969,여,20
e010978,남,60
e010979,여,40
e010984,남,20
e010990,여,30
e010991,남,30
e011007,여,30
e011029,남,30
e011037,여,30
e011039,여,20
e011046,남,30
e011054,여,40
e011058,여,20
e011062,남,30
e011070,여,20
e011095,여,20
e011100,여,50
e011125,여,20
e011128,여,20
e011130,여,20
e011132,남,20
e011150,남,20
e011151,남,30
e011167,여,20
e011186,남,40
e011187,여,20
e011208,남,30
e011214,여,20
e011215,남,20
e011218,여,20
e011239,여,20
e011246,남,30
e011247,여,20
e011252,남,20
e011254,남,30
e011360,남,20
e011371,여,30
e011377,여,20
e011379,남,30
e011389,여,30
e011393,여,20
e011396,여,20
e011399,여,40
e011405,남,30
e011406,여,20
e011407,남,20
e011408,여,40
e011413,여,30
e011417,여,20
e011421,여,30
e011422,남,40
e011429,여,30
e011430,여,20
e011431,여,30
e011432,여,20
e011433,여,20
e011435,여,30
e011438,여,20
e011446,남,30
e011462,여,20
e011466,여,30
e011473,남,30
e011482,여,20
e011483,여,20
e011486,남,30
e011488,남,20
e011489,여,20
e011490,여,50
e011498,여,40
e011505,남,20
e011538,남,20
e011552,남,20
e011567,여,20
e011570,여,30
e011572,여,20
e011574,남,30
e011575,남,20
e011576,여,20
e011580,여,20
e011581,여,20
e011582,여,40
e011583,여,60
e011588,남,40
e011592,남,20
e011596,남,20
e011627,여,30
e011630,남,20
e011631,여,30
e011632,여,20
e011637,남,30
e011641,남,30
e011643,여,30
e011693,여,40
e011715,여,30
e011737,여,20
e011742,남,30
e011752,남,20
e011756,여,20
e011758,여,20
e011779,여,20
e011783,여,20
e011784,남,30
e011787,남,20
e011803,여,30
e011858,여,20
e011866,남,20
e011868,여,30
e011869,여,20
e011873,남,20
e011885,남,30
e011903,남,30
e011941,여,40
e011956,남,20
e012026,여,30
e012047,남,20
e012049,남,30
e012063,여,20
e012070,여,20
e012074,남,20
e012107,남,20
e012132,여,20
e012137,여,20
e012144,여,20
e012167,여,40
e012180,여,40
e012192,남,30
e012194,여,30
e012221,남,20
e012232,여,30
e012240,여,40
e012242,여,30
e012246,여,20
e012264,여,20
e012268,여,30
e012305,남,40
e012344,남,30
e012346,여,20
e012349,여,20
e012357,여,30
e012389,여,20
e012429,남,30
e012487,여,20
e012488,여,20
e012497,여,50
e012514,여,60
e012554,남,20
e012583,여,30
e012622,여,20
e012636,여,30
e012682,여,40
e012694,남,20
e012710,여,40
e012748,남,30
e012760,여,20
e012761,남,30
e012805,여,20
e012976,여,20
e013029,여,60
e013030,남,40
e013031,남,40
e013032,여,40
e013035,여,50
e013041,여,30
e013050,남,50
e013053,남,30
e013055,여,40
e013062,남,20
e013063,여,20
e013069,여,50
e013070,남,60
e013077,남,60
e013094,남,30
e013101,남,60
e013103,남,40
e013106,남,50
e013125,남,50
e013127,남,40
e013128,남,20
e013131,남,30
e013132,여,20
e013134,남,50
e013143,여,30
e013144,남,50
e013149,여,30
e013179,여,20
e013184,남,50
e013188,여,30
e013282,여,20
f000001,남,30
f000004,남,50
f000007,남,40
f000012,남,30
f000014,남,30
f000015,남,20
f000019,여,40
f000021,여,60
f000022,남,50
f000023,남,50
f000026,남,30
f000028,남,50
f000029,여,30
f000030,여,20
f000031,여,40
f000032,여,50
f000034,여,40
f000038,남,50
f000039,여,30
f000041,남,40
f000044,남,40
f000264,남,20
f000265,남,50
f000268,여,40
f000269,여,30
f000270,여,20
f000272,여,30
f000273,여,40
f000274,남,40
f000275,여,20
f000278,남,40
f000279,남,20
f000280,여,50
f000281,여,30
f000282,여,30
f000293,남,40
f000296,여,40
f000297,남,50
f000298,여,40
f000301,남,30
f000304,남,50
f000311,여,40
f000317,여,40
f000318,여,40
f000319,남,20
f000320,남,40
f000323,여,20
f000324,여,40
f000326,남,50
f000328,남,40
f000332,여,50
f000333,남,30
f000334,여,50
f000336,여,50
f000337,남,30
f000339,여,30
f000340,남,30
f000341,여,30
f000342,여,30
f000344,여,40
f000348,남,50
f000352,여,40
f000354,여,20
f000355,여,30
f000356,여,40
f000357,여,20
f000362,남,20
f000366,여,30
f000368,여,20
f000369,여,40
f000370,남,50
f000371,남,40
f000373,여,40
f000374,여,40
f000376,여,20
f000379,여,40
f000380,남,20
f000381,여,40
f000383,여,40
f000387,여,30
f000390,여,20
f000391,남,40
f000392,여,40
f000393,여,30
f000394,여,40
f000396,여,50
f000398,여,40
f000399,여,20
f000400,여,50
f000402,여,20
f000405,여,30
f000407,남,30
f000409,남,30
f000411,여,40
f000412,남,20
f000413,남,40
f000416,여,30
f000417,남,30
f000418,여,30
f000419,여,30
f000422,남,40
f000423,여,50
f000424,여,50
f000426,남,30
f000428,남,60
f000430,남,30
f000431,남,20
f000432,남,40
f000434,여,20
f000435,여,30
f000438,남,30
f000439,여,50
f000440,여,40
f000441,남,50
f000442,여,50
f000444,여,40
f000445,여,20
f000446,여,20
f000447,여,40
f000448,여,30
f000450,여,40
f000452,여,40
f000453,여,30
f000456,남,20
f000458,여,40
f000459,여,50
f000460,여,40
f000463,여,50
f000464,여,30
f000467,여,40
f000471,여,30
f000472,여,40
f000474,남,30
f000476,여,40
f000479,여,30
f000480,여,50
f000481,남,40
f000486,여,20
f000488,여,40
f000491,남,30
f000495,남,30
f000497,여,30
f000499,여,40
f000501,여,40
f000502,남,40
f000503,남,40
f000504,여,40
f000505,여,30
f000507,남,40
f000509,여,30
f000512,남,20
f000515,여,30
f000517,남,40
f000519,남,40
f000523,여,40
f000526,남,50
f000527,여,40
f000529,여,30
f000531,여,40
f000540,여,50
f000545,여,40
f000557,남,40
f000560,여,30
f000563,여,20
f000565,남,30
f000566,남,50
f000567,여,40
f000570,남,30
f000573,여,30
f000575,여,20
f000576,여,40
f000578,남,50
f000581,여,50
f000582,남,20
f000583,여,30
f000587,여,20
f000588,여,20
f000590,여,30
f000592,여,60
f000593,여,50
f000595,여,40
f000599,여,30
f000600,남,30
f000601,여,20
f000603,남,30
f000604,여,20
f000605,여,40
f000606,여,30
f000608,여,60
f000610,여,20
f000612,남,40
f000613,여,30
f000614,남,20
f000616,여,20
f000618,여,40
f000621,여,30
f000622,남,40
f000623,여,20
f000624,남,30
f000625,여,40
f000626,남,40
f000633,남,30
f000634,여,50
f000635,남,40
f000642,여,40
f000643,여,40
f000645,남,30
f000646,남,50
f000654,여,50
f000658,여,30
f000659,남,40
f000662,여,30
f000663,남,50
f000667,여,20
f000668,남,30
f000674,남,40
f000675,여,20
f000677,여,50
f000679,여,30
f000680,남,30
f000681,여,30
f000684,여,20
f000685,여,30
f000686,남,40
f000692,여,50
f000693,여,40
f000695,남,30
f000696,여,30
f000697,여,40
f000699,남,40
f000701,여,20
f000703,여,60
f000704,남,50
f000705,여,20
f000707,남,40
f000708,남,30
f000709,여,20
f000711,남,30
f000713,여,30
f000717,남,50
f000720,여,40
f000721,여,40
f000723,여,20
f000724,여,40
f000726,여,40
f000728,여,40
f000731,여,50
f000733,여,30
f000734,여,40
f000735,남,20
f000736,여,30
f000738,남,60
f000739,여,50
f000741,남,50
f000744,여,40
f000746,남,40
f000747,남,20
f000748,남,40
f000749,여,40
f000751,여,40
f000754,남,30
f000755,남,40
f000757,여,30
f000760,남,40
f000761,남,20
f000762,여,50
f000764,여,20
f000769,여,20
f000770,남,40
f000773,여,40
f000776,남,20
f000778,여,20
f000779,여,30
f000783,여,40
f000785,여,30
f000786,여,30
f000787,남,20
f000788,남,50
f000789,남,50
f000792,여,50
f000793,남,50
f000794,여,30
f000797,여,30
f000798,남,50
f000799,남,40
f000801,여,40
f000802,남,40
f000804,남,30
f000805,여,30
f000806,남,30
f000807,여,30
f000809,여,20
f000813,여,40
f000814,여,30
f000815,남,30
f000816,여,20
f000817,남,40
f000818,남,30
f000820,여,50
f000822,남,30
f000825,여,20
f000826,남,40
f000827,여,50
f000828,여,40
f000832,남,30
f000834,남,40
f000839,여,50
f000842,여,40
f000843,남,60
f000845,여,20
f000848,남,50
f000849,여,20
f000851,여,20
f000854,여,20
f000855,여,60
f000858,남,30
f000859,남,40
f000861,남,30
f000864,남,20
f000867,남,40
f000873,여,30
f000874,여,20
f000875,남,50
f000876,여,50
f000877,여,50
f000880,여,30
f000881,여,30
f000885,여,40
f000887,남,20
f000888,여,50
f000890,남,30
f000893,남,30
f000894,남,20
f000895,여,50
f000896,여,40
f000897,여,30
f000900,남,40
f000903,여,40
f000904,여,20
f000905,여,20
f000906,여,40
f000908,남,30
f000912,남,40
f000913,남,30
f000914,여,40
f000916,남,30
f000918,여,20
f000919,남,40
f000926,여,40
f000927,여,40
f000928,남,40
f000929,여,50
f000931,여,60
f000932,여,20
f000933,여,20
f000936,여,20
f000942,여,20
f000943,남,60
f000944,여,30
f000945,남,50
f000947,남,50
f000951,여,20
f000953,남,20
f000954,남,20
f000955,남,30
f000956,여,50
f000957,여,40
f000958,여,30
f000960,남,30
f000963,여,50
f000970,여,50
f000971,여,30
f000972,여,40
f000974,남,30
f000975,여,30
f000976,여,40
f000977,남,30
f000981,남,40
f000988,여,20
f000994,남,30
f000995,남,50
f000997,여,30
f000998,남,30
f001000,여,30
f001004,남,30
f001011,여,50
f001012,남,40
f001013,여,30
f001014,여,40
f001015,여,20
f001019,남,40
f001020,남,30
f001024,여,40
f001027,여,60
f001028,여,50
f001031,여,40
f001033,여,30
f001037,남,30
f001038,남,40
f001043,여,30
f001045,여,30
f001047,남,40
f001048,여,20
f001050,남,20
f001051,여,40
f001058,여,30
f001061,남,40
f001062,남,20
f001063,남,60
f001070,남,60
f001071,여,40
f001072,남,50
f001073,남,40
f001075,여,30
f001077,남,40
f001078,여,20
f001082,여,30
f001083,여,50
f001093,여,60
f001097,여,30
f001098,남,50
f001099,여,30
f001100,여,30
f001101,남,30
f001104,여,40
f001108,여,40
f001109,남,50
f001110,여,40
f001111,여,20
f001114,남,20
f001120,여,40
f001125,여,30
f001129,여,30
f001130,여,40
f001132,여,50
f001133,남,40
f001136,남,50
f001137,남,30
f001140,여,40
f001141,남,40
f001146,여,20
f001148,여,50
f001151,여,30
f001154,남,30
f001161,여,50
f001162,남,40
f001164,여,40
f001165,여,40
f001168,남,50
f001170,남,50
f001173,여,40
f001178,남,30
f001179,여,40
f001180,여,20
f001182,여,40
f001185,여,40
f001186,여,30
f001187,여,30
f001188,남,30
f001189,남,50
f001192,남,50
f001196,남,30
f001197,남,30
f001198,남,40
f001202,남,30
f001203,남,20
f001204,여,20
f001205,여,30
f001208,남,30
f001212,여,50
f001215,남,20
f001216,남,20
f001217,여,30
f001219,여,40
f001223,여,40
f001224,여,30
f001232,여,20
f001234,남,50
f001235,여,20
f001237,여,20
f001238,여,50
f001240,남,50
f001243,여,30
f001244,남,40
f001246,남,40
f001250,남,50
f001251,남,40
f001252,남,60
f001253,남,40
f001254,여,30
f001255,남,20
f001256,여,40
f001257,여,20
f001258,여,30
f001259,남,30
f001264,남,50
f001266,여,50
f001268,여,40
f001271,여,20
f001272,남,30
f001273,남,30
f001275,남,40
f001276,남,30
f001278,남,50
f001279,남,30
f001281,여,40
f001282,남,20
f001287,여,60
f001292,남,20
f001294,남,30
f001296,여,20
f001299,남,50
f001308,남,30
f001309,여,40
f001311,여,50
f001312,여,40
f001315,남,30
f001317,남,50
f001319,여,50
f001324,남,30
f001327,여,20
f001328,여,30
f001331,여,30
f001333,여,20
f001335,여,40
f001338,남,20
f001350,여,50
f001353,여,40
f001354,여,40
f001355,여,20
f001356,여,30
f001357,여,30
f001358,남,30
f001359,남,20
f001364,남,50
f001365,여,30
f001369,남,40
f001370,남,20
f001372,남,40
f001373,남,30
f001374,여,50
f001378,남,30
f001379,남,60
f001381,여,50
f001384,남,20
f001385,남,30
f001392,여,40
f001393,여,20
f001400,여,20
f001402,여,20
f001405,남,50
f001406,여,20
f001410,여,40
f001413,남,40
f001414,여,30
f001418,여,30
f001419,남,60
f001423,여,30
f001424,여,20
f001426,여,40
f001427,남,50
f001430,여,20
f001433,여,40
f001438,남,30
f001443,여,50
f001444,여,50
